; Sample Rate 11127
; Channels 1
               0                0 
  8.9871484e-005                0 
   0.00017974297                0 
   0.00026961445                0 
   0.00035948594                0 
   0.00044935742                0 
    0.0005392289                0 
   0.00062910039                0 
   0.00071897187                0 
   0.00080884335                0 
   0.00089871484                0 
   0.00098858632                0 
    0.0010784578                0 
    0.0011683293                0 
    0.0012582008                0 
    0.0013480723                0 
    0.0014379437                0 
    0.0015278152                0 
    0.0016176867                0 
    0.0017075582                0 
    0.0017974297                0 
    0.0018873012                0 
    0.0019771726                0 
    0.0020670441                0 
    0.0021569156                0 
    0.0022467871                0 
    0.0023366586                0 
    0.0024265301                0 
    0.0025164015                0 
     0.002606273                0 
    0.0026961445                0 
     0.002786016                0 
    0.0028758875                0 
     0.002965759                0 
    0.0030556304       -0.0078125 
    0.0031455019       -0.0078125 
    0.0032353734       -0.0078125 
    0.0033252449       -0.0078125 
    0.0034151164       -0.0078125 
    0.0035049879       -0.0078125 
    0.0035948594       -0.0078125 
    0.0036847308       -0.0078125 
    0.0037746023       -0.0078125 
    0.0038644738       -0.0078125 
    0.0039543453       -0.0078125 
    0.0040442168        -0.015625 
    0.0041340883        -0.015625 
    0.0042239597        -0.015625 
    0.0043138312        -0.015625 
    0.0044037027        -0.015625 
    0.0044935742        -0.015625 
    0.0045834457        -0.015625 
    0.0046733172        -0.015625 
    0.0047631886       -0.0078125 
    0.0048530601       -0.0078125 
    0.0049429316       -0.0078125 
    0.0050328031       -0.0078125 
    0.0051226746       -0.0078125 
    0.0052125461       -0.0078125 
    0.0053024175                0 
     0.005392289                0 
    0.0054821605                0 
     0.005572032                0 
    0.0056619035                0 
     0.005751775                0 
    0.0058416464                0 
    0.0059315179                0 
    0.0060213894                0 
    0.0061112609                0 
    0.0062011324                0 
    0.0062910039                0 
    0.0063808753                0 
    0.0064707468                0 
    0.0065606183                0 
    0.0066504898                0 
    0.0067403613                0 
    0.0068302328                0 
    0.0069201043                0 
    0.0070099757                0 
    0.0070998472                0 
    0.0071897187                0 
    0.0072795902                0 
    0.0073694617                0 
    0.0074593332                0 
    0.0075492046                0 
    0.0076390761                0 
    0.0077289476                0 
    0.0078188191                0 
    0.0079086906                0 
    0.0079985621                0 
    0.0080884335                0 
     0.008178305                0 
    0.0082681765                0 
     0.008358048                0 
    0.0084479195                0 
     0.008537791                0 
    0.0086276624                0 
    0.0087175339                0 
    0.0088074054       -0.0078125 
    0.0088972769       -0.0078125 
    0.0089871484       -0.0078125 
    0.0090770199       -0.0078125 
    0.0091668913       -0.0078125 
    0.0092567628        -0.015625 
    0.0093466343        -0.015625 
    0.0094365058        -0.015625 
    0.0095263773        -0.015625 
    0.0096162488        -0.015625 
    0.0097061202        -0.015625 
    0.0097959917        -0.015625 
    0.0098858632        -0.015625 
    0.0099757347       -0.0078125 
     0.010065606       -0.0078125 
     0.010155478       -0.0078125 
     0.010245349       -0.0078125 
     0.010335221       -0.0078125 
     0.010425092       -0.0078125 
     0.010514964       -0.0078125 
     0.010604835       -0.0078125 
     0.010694707       -0.0078125 
     0.010784578       -0.0078125 
      0.01087445       -0.0078125 
     0.010964321       -0.0078125 
     0.011054193       -0.0078125 
     0.011144064       -0.0078125 
     0.011233935                0 
     0.011323807       -0.0078125 
     0.011413678       -0.0078125 
      0.01150355       -0.0078125 
     0.011593421       -0.0078125 
     0.011683293       -0.0078125 
     0.011773164       -0.0078125 
     0.011863036       -0.0078125 
     0.011952907       -0.0078125 
     0.012042779       -0.0078125 
      0.01213265       -0.0078125 
     0.012222522       -0.0078125 
     0.012312393       -0.0078125 
     0.012402265       -0.0078125 
     0.012492136       -0.0078125 
     0.012582008       -0.0078125 
     0.012671879       -0.0078125 
     0.012761751       -0.0078125 
     0.012851622       -0.0078125 
     0.012941494                0 
     0.013031365                0 
     0.013121237                0 
     0.013211108                0 
      0.01330098                0 
     0.013390851                0 
     0.013480723                0 
     0.013570594                0 
     0.013660466                0 
     0.013750337                0 
     0.013840209                0 
      0.01393008                0 
     0.014019951                0 
     0.014109823                0 
     0.014199694                0 
     0.014289566                0 
     0.014379437                0 
     0.014469309                0 
      0.01455918                0 
     0.014649052                0 
     0.014738923       -0.0078125 
     0.014828795       -0.0078125 
     0.014918666       -0.0078125 
     0.015008538       -0.0078125 
     0.015098409        -0.015625 
     0.015188281        -0.015625 
     0.015278152        -0.015625 
     0.015368024       -0.0078125 
     0.015457895       -0.0078125 
     0.015547767       -0.0078125 
     0.015637638       -0.0078125 
      0.01572751       -0.0078125 
     0.015817381       -0.0078125 
     0.015907253       -0.0078125 
     0.015997124       -0.0078125 
     0.016086996       -0.0078125 
     0.016176867       -0.0078125 
     0.016266739       -0.0078125 
      0.01635661       -0.0078125 
     0.016446482       -0.0078125 
     0.016536353                0 
     0.016626224                0 
     0.016716096                0 
     0.016805967                0 
     0.016895839       -0.0078125 
      0.01698571       -0.0078125 
     0.017075582       -0.0078125 
     0.017165453       -0.0078125 
     0.017255325       -0.0078125 
     0.017345196       -0.0078125 
     0.017435068       -0.0078125 
     0.017524939       -0.0078125 
     0.017614811       -0.0078125 
     0.017704682        -0.015625 
     0.017794554        -0.015625 
     0.017884425        -0.015625 
     0.017974297        -0.015625 
     0.018064168        -0.015625 
      0.01815404        -0.015625 
     0.018243911        -0.015625 
     0.018333783        -0.015625 
     0.018423654       -0.0078125 
     0.018513526       -0.0078125 
     0.018603397       -0.0078125 
     0.018693269                0 
      0.01878314                0 
     0.018873012                0 
     0.018962883                0 
     0.019052755                0 
     0.019142626                0 
     0.019232498                0 
     0.019322369                0 
      0.01941224                0 
     0.019502112                0 
     0.019591983        0.0078125 
     0.019681855        0.0078125 
     0.019771726        0.0078125 
     0.019861598                0 
     0.019951469                0 
     0.020041341                0 
     0.020131212                0 
     0.020221084                0 
     0.020310955       -0.0078125 
     0.020400827       -0.0078125 
     0.020490698       -0.0078125 
      0.02058057       -0.0078125 
     0.020670441       -0.0078125 
     0.020760313        -0.015625 
     0.020850184        -0.015625 
     0.020940056        -0.015625 
     0.021029927        -0.015625 
     0.021119799        -0.015625 
      0.02120967        -0.015625 
     0.021299542       -0.0078125 
     0.021389413       -0.0078125 
     0.021479285       -0.0078125 
     0.021569156       -0.0078125 
     0.021659028       -0.0078125 
     0.021748899                0 
     0.021838771                0 
     0.021928642                0 
     0.022018514                0 
     0.022108385                0 
     0.022198256                0 
     0.022288128                0 
     0.022377999                0 
     0.022467871                0 
     0.022557742                0 
     0.022647614                0 
     0.022737485                0 
     0.022827357                0 
     0.022917228       -0.0078125 
       0.0230071       -0.0078125 
     0.023096971       -0.0078125 
     0.023186843       -0.0078125 
     0.023276714       -0.0078125 
     0.023366586       -0.0078125 
     0.023456457       -0.0078125 
     0.023546329       -0.0078125 
       0.0236362       -0.0078125 
     0.023726072       -0.0078125 
     0.023815943       -0.0078125 
     0.023905815       -0.0078125 
     0.023995686       -0.0078125 
     0.024085558       -0.0078125 
     0.024175429       -0.0078125 
     0.024265301       -0.0078125 
     0.024355172       -0.0078125 
     0.024445044       -0.0078125 
     0.024534915       -0.0078125 
     0.024624787       -0.0078125 
     0.024714658       -0.0078125 
      0.02480453       -0.0078125 
     0.024894401       -0.0078125 
     0.024984272       -0.0078125 
     0.025074144       -0.0078125 
     0.025164015       -0.0078125 
     0.025253887       -0.0078125 
     0.025343758       -0.0078125 
      0.02543363       -0.0078125 
     0.025523501                0 
     0.025613373       -0.0078125 
     0.025703244       -0.0078125 
     0.025793116       -0.0078125 
     0.025882987                0 
     0.025972859                0 
      0.02606273                0 
     0.026152602                0 
     0.026242473                0 
     0.026332345                0 
     0.026422216                0 
     0.026512088                0 
     0.026601959                0 
     0.026691831                0 
     0.026781702                0 
     0.026871574                0 
     0.026961445                0 
     0.027051317                0 
     0.027141188                0 
      0.02723106                0 
     0.027320931                0 
     0.027410803                0 
     0.027500674                0 
     0.027590546       -0.0078125 
     0.027680417       -0.0078125 
     0.027770288        -0.015625 
      0.02786016        -0.015625 
     0.027950031        -0.015625 
     0.028039903        -0.015625 
     0.028129774        -0.015625 
     0.028219646        -0.015625 
     0.028309517        -0.015625 
     0.028399389        -0.015625 
      0.02848926        -0.015625 
     0.028579132        -0.015625 
     0.028669003        -0.015625 
     0.028758875        -0.015625 
     0.028848746        -0.015625 
     0.028938618        -0.015625 
     0.029028489        -0.015625 
     0.029118361        -0.015625 
     0.029208232       -0.0078125 
     0.029298104       -0.0078125 
     0.029387975                0 
     0.029477847                0 
     0.029567718                0 
      0.02965759                0 
     0.029747461        0.0078125 
     0.029837333        0.0078125 
     0.029927204        0.0078125 
     0.030017076        0.0078125 
     0.030106947        0.0078125 
     0.030196819        0.0078125 
      0.03028669                0 
     0.030376562                0 
     0.030466433                0 
     0.030556304                0 
     0.030646176                0 
     0.030736047                0 
     0.030825919       -0.0078125 
      0.03091579       -0.0078125 
     0.031005662        -0.015625 
     0.031095533        -0.015625 
     0.031185405        -0.015625 
     0.031275276        -0.015625 
     0.031365148        -0.015625 
     0.031455019        -0.015625 
     0.031544891        -0.015625 
     0.031634762        -0.015625 
     0.031724634        -0.015625 
     0.031814505        -0.015625 
     0.031904377       -0.0078125 
     0.031994248       -0.0078125 
      0.03208412       -0.0078125 
     0.032173991                0 
     0.032263863                0 
     0.032353734                0 
     0.032443606        0.0078125 
     0.032533477        0.0078125 
     0.032623349         0.015625 
      0.03271322         0.015625 
     0.032803092         0.015625 
     0.032892963         0.015625 
     0.032982835         0.015625 
     0.033072706        0.0078125 
     0.033162578        0.0078125 
     0.033252449                0 
      0.03334232                0 
     0.033432192       -0.0078125 
     0.033522063        -0.015625 
     0.033611935        -0.015625 
     0.033701806       -0.0234375 
     0.033791678       -0.0234375 
     0.033881549       -0.0234375 
     0.033971421       -0.0234375 
     0.034061292         -0.03125 
     0.034151164         -0.03125 
     0.034241035         -0.03125 
     0.034330907         -0.03125 
     0.034420778         -0.03125 
      0.03451065         -0.03125 
     0.034600521         -0.03125 
     0.034690393         -0.03125 
     0.034780264       -0.0234375 
     0.034870136       -0.0234375 
     0.034960007        -0.015625 
     0.035049879        -0.015625 
      0.03513975        -0.015625 
     0.035229622        -0.015625 
     0.035319493       -0.0078125 
     0.035409365       -0.0078125 
     0.035499236                0 
     0.035589108                0 
     0.035678979        0.0078125 
     0.035768851         0.015625 
     0.035858722         0.015625 
     0.035948594        0.0234375 
     0.036038465          0.03125 
     0.036128336          0.03125 
     0.036218208          0.03125 
     0.036308079          0.03125 
     0.036397951        0.0234375 
     0.036487822         0.015625 
     0.036577694        0.0078125 
     0.036667565        0.0078125 
     0.036757437                0 
     0.036847308                0 
      0.03693718       -0.0078125 
     0.037027051        -0.015625 
     0.037116923        -0.015625 
     0.037206794       -0.0234375 
     0.037296666       -0.0234375 
     0.037386537         -0.03125 
     0.037476409         -0.03125 
      0.03756628         -0.03125 
     0.037656152         -0.03125 
     0.037746023         -0.03125 
