; Sample Rate 44100
; Channels 2
               0       0.48501587     -0.08013916 
   2.2675737e-05       0.51272583    -0.089355469 
   4.5351474e-05       0.50897217     -0.11404419 
   6.8027211e-05       0.47393799     -0.14605713 
   9.0702948e-05       0.41467285     -0.12817383 
   0.00011337868       0.33102417    -0.067382812 
   0.00013605442       0.21435547   -0.0002746582 
   0.00015873016      0.071563721     0.073303223 
    0.0001814059     -0.086242676      0.11099243 
   0.00020408163      -0.23980713      0.10498047 
   0.00022675737      -0.35400391      0.11105347 
   0.00024943311      -0.40975952       0.1362915 
   0.00027210884      -0.40429688      0.18728638 
   0.00029478458       -0.3477478      0.26318359 
   0.00031746032      -0.27786255      0.29376221 
   0.00034013605      -0.23007202      0.24990845 
   0.00036281179      -0.22180176      0.14883423 
   0.00038548753      -0.26467896   -0.0015258789 
   0.00040816327      -0.34048462     -0.14089966 
     0.000430839      -0.41696167     -0.22177124 
   0.00045351474        -0.474823     -0.25915527 
   0.00047619048      -0.49209595     -0.24639893 
   0.00049886621      -0.46585083     -0.18353271 
   0.00052154195      -0.41784668    -0.077423096 
   0.00054421769       -0.3588562      0.11633301 
   0.00056689342      -0.30316162      0.41220093 
   0.00058956916      -0.26113892      0.77505493 
    0.0006122449      -0.21865845      0.99993896 
   0.00063492063      -0.17269897      0.99996948 
   0.00065759637      -0.12649536      0.99993896 
   0.00068027211     -0.077301025      0.99996948 
   0.00070294785     -0.046142578      0.99996948 
   0.00072562358     -0.047973633      0.99993896 
   0.00074829932     -0.073944092      0.99996948 
   0.00077097506      -0.11727905      0.99996948 
   0.00079365079      -0.15036011      0.99996948 
   0.00081632653      -0.14251709      0.91567993 
   0.00083900227     -0.097045898      0.62329102 
     0.000861678     -0.021728516      0.28753662 
   0.00088435374      0.061523438    -0.070648193 
   0.00090702948       0.11328125     -0.44540405 
   0.00092970522       0.12615967     -0.82330322 
   0.00095238095       0.10617065              -1 
   0.00097505669      0.061462402     -0.99993896 
   0.00099773243      0.024658203              -1 
    0.0010204082     0.0090026855     -0.99996948 
    0.0010430839      0.012634277     -0.99996948 
    0.0010657596      0.051086426              -1 
    0.0010884354       0.12686157              -1 
    0.0011111111       0.24783325     -0.99993896 
    0.0011337868       0.43582153     -0.99996948 
    0.0011564626       0.67572021              -1 
    0.0011791383       0.93716431              -1 
    0.0012018141       0.99996948     -0.92153931 
    0.0012244898       0.99993896     -0.47872925 
    0.0012471655       0.99996948    -0.034667969 
    0.0012698413       0.99996948      0.34292603 
     0.001292517       0.99996948      0.59713745 
    0.0013151927       0.99996948      0.70327759 
    0.0013378685       0.80874634      0.66326904 
    0.0013605442       0.55984497      0.53814697 
      0.00138322       0.30697632       0.4085083 
    0.0014058957      0.057312012       0.3243103 
    0.0014285714      -0.19064331      0.31903076 
    0.0014512472      -0.40988159      0.37368774 
    0.0014739229      -0.58618164      0.42553711 
    0.0014965986      -0.72149658       0.4395752 
    0.0015192744      -0.81060791      0.38729858 
    0.0015419501      -0.87695312      0.26470947 
    0.0015646259      -0.94522095      0.12380981 
    0.0015873016               -1   -0.0046386719 
    0.0016099773               -1     -0.10592651 
    0.0016326531      -0.99996948     -0.15896606 
    0.0016553288               -1     -0.19888306 
    0.0016780045      -0.99993896     -0.25817871 
    0.0017006803               -1     -0.33258057 
     0.001723356       -0.9524231     -0.43154907 
    0.0017460317      -0.76034546     -0.51251221 
    0.0017687075      -0.54681396     -0.49765015 
    0.0017913832      -0.33859253      -0.3583374 
     0.001814059      -0.17678833    -0.066345215 
    0.0018367347       -0.0730896      0.36306763 
    0.0018594104     -0.028961182       0.8270874 
    0.0018820862     -0.045257568      0.99996948 
    0.0019047619     -0.096466064      0.99996948 
    0.0019274376       -0.1652832      0.99993896 
    0.0019501134      -0.24655151      0.99996948 
    0.0019727891      -0.31811523      0.99996948 
    0.0019954649      -0.36904907      0.99996948 
    0.0020181406      -0.39053345      0.99996948 
    0.0020408163      -0.36172485      0.99996948 
    0.0020634921      -0.28738403      0.99996948 
    0.0020861678      -0.18331909      0.93707275 
    0.0021088435     -0.063110352      0.85058594 
    0.0021315193      0.043243408      0.73825073 
     0.002154195        0.1210022      0.60305786 
    0.0021768707       0.17907715      0.39263916 
    0.0021995465       0.22140503     0.086364746 
    0.0022222222        0.2605896     -0.27072144 
     0.002244898       0.30648804     -0.66094971 
    0.0022675737       0.34811401     -0.99996948 
    0.0022902494       0.38580322              -1 
    0.0023129252       0.43041992              -1 
    0.0023356009       0.49151611     -0.99996948 
    0.0023582766       0.59341431     -0.99996948 
    0.0023809524       0.74804688     -0.99996948 
    0.0024036281        0.9385376     -0.99993896 
    0.0024263039       0.99996948     -0.76321411 
    0.0024489796       0.99996948     -0.45663452 
    0.0024716553       0.99996948     -0.14407349 
    0.0024943311       0.99996948      0.12008667 
    0.0025170068       0.99996948      0.26928711 
    0.0025396825       0.99996948      0.33203125 
    0.0025623583       0.99996948      0.33062744 
     0.002585034       0.74969482      0.29611206 
    0.0026077098       0.47793579      0.30484009 
    0.0026303855       0.21868896      0.35305786 
    0.0026530612    -0.0031433105      0.41421509 
     0.002675737       -0.1713562      0.48950195 
    0.0026984127      -0.27716064      0.52410889 
    0.0027210884      -0.33602905      0.50109863 
    0.0027437642      -0.37451172      0.44744873 
    0.0027664399      -0.41482544      0.34075928 
    0.0027891156      -0.47976685      0.19992065 
    0.0028117914       -0.5769043     0.056915283 
    0.0028344671      -0.69561768     -0.11355591 
    0.0028571429      -0.82177734      -0.2951355 
    0.0028798186      -0.93084717     -0.48458862 
    0.0029024943      -0.98907471     -0.72628784 
    0.0029251701      -0.97528076     -0.99996948 
    0.0029478458       -0.8777771     -0.99996948 
    0.0029705215      -0.70306396     -0.99996948 
    0.0029931973      -0.48895264     -0.99996948 
     0.003015873      -0.27963257     -0.99996948 
    0.0030385488      -0.11099243              -1 
    0.0030612245    -0.0081787109              -1 
    0.0030839002      0.034179688     -0.80279541 
     0.003106576      0.036651611     -0.39147949 
    0.0031292517     0.0090026855   -0.0074462891 
    0.0031519274     -0.040924072      0.30059814 
    0.0031746032      -0.11584473      0.52404785 
    0.0031972789      -0.22262573      0.68930054 
    0.0032199546      -0.33999634      0.77008057 
    0.0032426304      -0.43197632      0.77679443 
    0.0032653061      -0.46383667      0.74572754 
    0.0032879819      -0.40258789      0.68151855 
    0.0033106576      -0.25048828      0.63546753 
    0.0033333333     -0.041992188      0.63848877 
    0.0033560091       0.18713379      0.65261841 
    0.0033786848       0.39315796      0.65859985 
    0.0034013605       0.54489136      0.61044312 
    0.0034240363       0.63754272      0.45410156 
     0.003446712       0.66137695      0.21478271 
    0.0034693878       0.61575317    -0.084503174 
    0.0034920635       0.51742554     -0.41986084 
    0.0035147392       0.38180542     -0.72946167 
     0.003537415       0.24603271              -1 
    0.0035600907       0.15960693              -1 
    0.0035827664        0.1463623     -0.99996948 
    0.0036054422       0.22003174              -1 
    0.0036281179       0.37030029     -0.99996948 
    0.0036507937        0.5553894     -0.99996948 
    0.0036734694        0.7461853     -0.95022583 
    0.0036961451       0.91836548      -0.6260376 
    0.0037188209       0.99996948     -0.27313232 
    0.0037414966       0.99996948     0.038269043 
    0.0037641723       0.99993896      0.28842163 
    0.0037868481       0.99996948      0.47357178 
    0.0038095238       0.99969482      0.58325195 
    0.0038321995       0.82458496      0.66830444 
    0.0038548753       0.59732056      0.76913452 
     0.003877551        0.3527832      0.89349365 
    0.0039002268       0.10699463      0.99996948 
    0.0039229025      -0.12478638      0.99996948 
    0.0039455782      -0.32254028      0.99996948 
     0.003968254      -0.49411011      0.99996948 
    0.0039909297      -0.64505005      0.99996948 
    0.0040136054      -0.78158569      0.88510132 
    0.0040362812      -0.93630981      0.58691406 
    0.0040589569               -1      0.29019165 
    0.0040816327               -1     0.018005371 
    0.0041043084               -1     -0.22790527 
    0.0041269841      -0.99996948     -0.50177002 
    0.0041496599               -1     -0.82019043 
    0.0041723356      -0.99996948              -1 
